input_power,output_power,attenuation,noise,snr,distance,fault
10.36965827544817,8.138200946486512,0.20261202497769915,0.07043312338004863,37.37950947397592,0.0,Normal
8.185801650879991,9.157830948301354,0.3616698405896298,0.0669053938273876,33.60474505141554,0.0,Normal
10.430179407605753,7.574015269430985,0.17923905310389607,0.027909292506349312,36.71270825229132,0.0,Normal
8.682096494749166,8.692539756964106,0.32613210182864394,0.04765004776920522,32.706439419817656,0.0,Normal
8.260206371941118,7.960017674575406,0.2855729946753345,0.07758458185269865,30.812296348066727,0.0,Normal
11.795542149013333,7.741133771554558,0.4888021318526149,0.019123560779784325,39.92581795487763,0.0,Normal
11.862528132298237,7.653906403258418,0.3434109090785866,0.03500674984807411,31.562015079305993,0.0,Normal
11.233589392465845,8.892577551756279,0.2398025488347275,0.03486871976192683,39.884209939634815,0.0,Normal
9.218455076693482,8.179749927536133,0.14563831395517335,0.04888170348350555,39.77279932566447,0.0,Normal
8.390688456025536,8.949533543057523,0.16049873149397384,0.09823318668479666,37.9381810390804,0.0,Normal
10.736932106048627,7.630712681597885,0.19012677198049405,0.016075229201543976,36.59422962081997,0.0,Normal
9.760609974958406,8.130580675661221,0.2003866645361192,0.05668308949425356,35.77807050251084,0.0,Normal
8.488152939379116,8.578982584750674,0.4402464231364551,0.02614282138109894,38.66101545377835,0.0,Normal
9.98070764044508,9.081446329677927,0.32448911531300995,0.09736088908687697,32.89439521619488,0.0,Normal
8.137554084460874,8.13750500586414,0.3093563645497466,0.02019731542547178,34.67681212484877,0.0,Normal
11.637281608315128,8.751782752874018,0.145907548747687,0.04632409021254322,36.19389969366502,0.0,Normal
9.035119926400068,9.271955496472374,0.44405587733977403,0.07640964863511455,34.11190475869491,0.0,Normal
10.650089137415929,8.731726376364609,0.3891257212833935,0.07340989852247008,34.27486454090268,0.0,Normal
9.246844304357644,7.965918949507268,0.12706734476000064,0.04804557732045391,33.302846675020845,0.0,Normal
10.080272084711243,7.548801563113076,0.38313403889190745,0.04118717511574464,35.64231816684536,0.0,Normal
10.186841117373119,9.24019774780186,0.31741528693705845,0.04578511406975836,38.50574528015116,0.0,Normal
8.739417822102109,7.5425388217007745,0.13269013829871132,0.033784863684277536,32.01528378006313,0.0,Normal
11.878338511058235,9.2494033453684,0.2833202566114626,0.028479964483611987,39.34433038753441,0.0,Normal
11.100531293444458,8.557874268054423,0.29387851485201877,0.053473572780300106,36.8908765374823,0.0,Normal
11.757995766256757,9.378135397025792,0.1663098160653103,0.03416803804608466,38.2327321268003,0.0,Normal
11.579309401710596,9.097566471547331,0.4782792588001129,0.03587154984075251,35.56190692630012,0.0,Normal
10.39159991524434,9.495868221066676,0.4399901485922648,0.06910804571271015,37.79516701424063,0.0,Normal
11.687496940092467,8.20142363090342,0.36760893493164337,0.0971683598529903,30.162003973394672,0.0,Normal
8.353970008207678,9.034376577862254,0.2849182244002429,0.06432734805034376,38.18380424779535,0.0,Normal
8.783931449676581,8.303861827218483,0.26470621663380345,0.016928152035846966,30.401388590853664,0.0,Normal
8.180909155642151,8.459751240607817,0.3603893868603817,0.01680252524686603,38.899133763628626,0.0,Normal
9.301321323053058,8.75501092643674,0.31817274776276216,0.09562808987610094,39.91962747238643,0.0,Normal
9.554709158757928,9.247354228372677,0.12490924235275425,0.03675617112766003,32.940674621767776,0.0,Normal
9.085396127095583,9.468166938398591,0.3050010595081327,0.01828602874742279,32.10318556285794,0.0,Normal
11.314950036607717,9.036546827729037,0.4225614468931358,0.06391401284353435,37.65363363858041,0.0,Normal
9.427013306774358,8.335533564334668,0.2836959510387832,0.06612839004612396,32.53026340920253,0.0,Normal
9.123738038749522,8.342714004554141,0.12078263102170737,0.06836543381068194,38.65562383172204,0.0,Normal
10.170784332632994,8.975164603177783,0.41451127975361324,0.03406618250717872,31.028425921574765,0.0,Normal
8.56369689989905,7.977554291536604,0.18054551285438977,0.011359961579302753,31.259551963793584,0.0,Normal
11.208787923016159,7.72094822626279,0.20344833395521553,0.09685138325090248,39.79151555100616,0.0,Normal
8.298202574719083,8.209244315281554,0.16588254137291836,0.032580374112199224,36.738388982700044,0.0,Normal
11.94754774640207,8.074477983308164,0.23208602594859903,0.07084236592472928,38.46887224428953,0.0,Normal
11.088979077186629,8.09261624091198,0.402700602275454,0.07359668828908386,33.24329377351518,0.0,Normal
8.794862726136689,7.96721550209982,0.30775434380157496,0.06490066753715372,36.764837495206045,0.0,Normal
8.02208846849441,7.584186379272724,0.18195250966028503,0.03816166547922834,35.94241827308597,0.0,Normal
11.261845713819337,7.535747869466828,0.45113203126081636,0.03439866283876592,36.03150120122947,0.0,Normal
10.82742937539047,9.475444779472063,0.45183274198061174,0.06379014544324328,36.82532459537722,0.0,Normal
10.91602867216395,8.355546267471725,0.44823137001840274,0.08794860702505224,35.75359173129098,0.0,Normal
11.085081386743783,8.268653294319364,0.19551848455261572,0.0952060356031056,34.29062369302666,0.0,Normal
8.296178606936362,8.85929456538614,0.2804957376723952,0.019531522396338187,32.759226943805466,0.0,Normal
9.43386291417709,7.936507775730128,0.4939958624563501,0.023934575133794787,37.68581330913202,0.0,Normal
8.463476238100519,9.399922367900452,0.4088049905239962,0.09502626329047717,32.26272430003186,0.0,Normal
11.452413703502375,9.072690028831104,0.11086696849022393,0.07628817055013133,36.923543061544144,0.0,Normal
10.493192507310232,7.678822004624519,0.12608183650419683,0.08946944423467958,32.333328226493265,0.0,Normal
9.323592099410597,8.335161551569858,0.28557255072493315,0.02823693707218089,36.25330169954454,0.0,Normal
8.254233401144095,9.258236615124328,0.4636880823446241,0.06288272839984617,37.47078267129029,0.0,Normal
9.243929286862649,9.389464044582821,0.31548071918108567,0.07310256349757263,32.187138889065395,0.0,Normal
9.300733288106988,8.43480302249974,0.2991250032137161,0.07121006969022754,30.599433008613083,0.0,Normal
10.918424713352255,8.726822778421415,0.14218947998265224,0.046733652178002835,31.30973742994174,0.0,Normal
10.550229885420853,7.834067892184151,0.3627120418897176,0.011385540252217764,36.05996967271025,0.0,Normal
11.548850970305306,9.482337252273954,0.42884126424009017,0.06246334511238369,38.49446406225736,0.0,Normal
9.888859700647798,7.963343402766887,0.25216800300302494,0.03277913852616479,30.449968212354243,0.0,Normal
8.478376983753208,9.385463548270252,0.41024474037013103,0.05052288215286014,37.341512590416464,0.0,Normal
10.85297914889198,8.799293297984736,0.4857906615603247,0.09618229135754357,33.41318645950052,0.0,Normal
11.04314019446759,8.715473589757718,0.18150658365107564,0.04591317858781913,34.785283699195226,0.0,Normal
10.245108790277985,8.525377022033018,0.3093318524778965,0.0855821445997984,39.288595498455656,0.0,Normal
11.083868719818245,7.961339623435517,0.21485518323383024,0.026968654517432605,33.31971504735846,0.0,Normal
9.975182385457563,7.8530560640110165,0.4171417676135357,0.0705214448222526,34.65336933939486,0.0,Normal
10.090931317527977,7.940972418140351,0.331037346352463,0.09793062589950492,30.13682414760681,0.0,Normal
9.710164073434198,7.872876524288509,0.35383296702012157,0.019170379078564313,30.815987200048383,0.0,Normal
8.10167650697638,9.059168947133507,0.4191656638463577,0.010748794800447282,32.58591591134784,0.0,Normal
8.431565707973217,8.20025051833346,0.25838818906498195,0.0490224513369353,30.278522408210744,0.0,Normal
8.125716742746937,7.615685353126793,0.46603602736281735,0.01833629347462305,36.31375326048251,0.0,Normal
10.545641645055122,9.438205260281622,0.313211546898456,0.07735459147086082,34.26398356801623,0.0,Normal
9.257423924305307,9.267571769926851,0.1631819291341392,0.09230937974637031,35.48145202728022,0.0,Normal
10.034282764658812,9.355504566390426,0.378359647267521,0.049061887543788305,31.746471858963297,0.0,Normal
11.630265895704373,9.48981564529287,0.41730454017530183,0.03328404779398969,32.95932029436616,0.0,Normal
8.9971689165955,7.847790498438974,0.22670467082701068,0.049096298710594885,36.63824474852725,0.0,Normal
9.641531692142518,8.292484037805318,0.44287170279950117,0.07511030360650009,39.653027236304,0.0,Normal
11.022204554172195,9.016476951408183,0.46245730190630663,0.010814874542233389,30.50416773602209,0.0,Normal
8.91519266196649,8.892041236107584,0.21076179495112357,0.06305085905362275,38.90384320855266,0.0,Normal
8.307919639315172,7.80779181267971,0.49340858908608887,0.06519625163986412,35.76881201311208,0.0,Normal
9.159005811655073,9.131666249981235,0.15628461121950338,0.0673919422206342,35.63919566755624,0.0,Normal
8.644885149016018,7.948881143673321,0.180806267360996,0.03178198719827895,35.0027853520776,0.0,Normal
11.718790609370291,7.947635229645246,0.17368993569521046,0.07426474510403142,30.693940859041835,0.0,Normal
11.232481518257668,8.573948845786827,0.4575958840031482,0.018225233769859878,30.898768517361606,0.0,Normal
10.533615026041694,8.685879869683406,0.3617170209299848,0.027934330282012074,36.00912005659086,0.0,Normal
11.48584236075087,8.660172415675623,0.16084171328890917,0.08897230419890338,33.409585714355586,0.0,Normal
11.214688307596457,7.68297367479551,0.2761293673473396,0.07648508356539098,39.17268066577681,0.0,Normal
8.746280235544143,9.254921725260761,0.3461192100279208,0.011237099861021073,34.065905373594724,0.0,Normal
11.570235993959912,8.031200085177412,0.13338563399575332,0.03235386343328202,31.43281458702641,0.0,Normal
10.157368967662602,7.759029842565608,0.4529665473629355,0.02929658346938481,37.14718833502036,0.0,Normal
11.22976062065625,9.277496159737954,0.42144141417661407,0.03437256952332753,32.9335342144101,0.0,Normal
11.584365199693973,9.411302996459506,0.3020827094306553,0.032280379325189776,35.25470307355893,0.0,Normal
9.272013899887455,9.2242552345309,0.48685064610366824,0.01562736661685612,36.9783278550517,0.0,Normal
8.440207698110708,9.119032149449756,0.26710439171003986,0.051304646493713836,39.002641112020704,0.0,Normal
8.911740650167767,8.810483961278043,0.4936441276145992,0.07594601273075487,37.92191194801676,0.0,Normal
9.708431154505025,8.601714741218279,0.36716799952145085,0.06460585522456928,36.76361067872724,0.0,Normal
11.272059063689973,7.6739735198228205,0.35386850930157665,0.07055845017382718,36.796331823951434,0.0,Normal
11.442922333025374,8.316906426141397,0.16638195811831402,0.017303426068261525,39.45924644032087,0.0,Normal
8.027808522124763,8.245377034024628,0.45277110332185766,0.09563416391591086,32.95824097496536,0.0,Normal
10.042989210310264,8.019507567520652,0.2709958751682461,0.08546426504587223,30.011120941961874,0.0,Normal
9.669644012595116,8.94684022737717,0.16489336231299173,0.08245812866460965,32.719545593981984,0.0,Normal
8.888431241882921,8.491751470157542,0.10504300799030362,0.08406854245375908,32.17891379626744,0.0,Normal
8.479461469334732,7.662092431815296,0.32390227345535305,0.09394394573194853,36.61834585113998,0.0,Normal
9.350460685614511,7.940366403899622,0.3109598488490706,0.0589828569502328,36.33711599765529,0.0,Normal
11.771638815650077,8.866517527319193,0.3877414489476635,0.028025381608086333,35.93461382704724,0.0,Normal
9.29281172808302,7.652261718980601,0.4561032212071209,0.0655105247067287,30.162434432094535,0.0,Normal
10.075162486973465,9.202413828097537,0.13176263385721182,0.07685933443011451,37.287780544506475,0.0,Normal
10.81207583558071,8.490293054027948,0.392598596136145,0.0764125654018623,33.23530412485491,0.0,Normal
9.454518409517176,8.461173154653295,0.1749647776390329,0.056930412175019214,36.65055989006631,0.0,Normal
11.887128330883844,8.684815569319035,0.44327082126286566,0.016161284740022028,35.565784285021536,0.0,Normal
11.849789179768445,9.149361931850299,0.42762540554466244,0.04340016445871151,33.42730925427907,0.0,Normal
9.007129183301457,8.195618415804386,0.31631750199421776,0.09286899476170217,31.34576267104108,0.0,Normal
9.988994023569543,8.856032305118127,0.3840971194493247,0.06260040187816834,30.94418897660481,0.0,Normal
9.203513239267078,8.631463927991582,0.22574004527349936,0.05844987489301422,38.315183331122235,0.0,Normal
9.139361977509871,8.034056540338842,0.28846715957312585,0.03419681629439742,39.18397542081558,0.0,Normal
8.14754778941813,9.257259972710315,0.4286547590841887,0.04316040279249211,36.49788046764299,0.0,Normal
10.438257335919587,9.094852043213857,0.28370607886928556,0.09058114802378524,31.034341148604835,0.0,Normal
10.010716092915446,8.81690366931685,0.24311930613017674,0.06998167427741522,34.02027216888241,0.0,Normal
8.205915004999957,9.201163458188484,0.29768497890011997,0.08086483240770996,37.289392001051574,0.0,Normal
9.114585856946446,9.234588401919606,0.43129970097488735,0.05089108807608897,37.798208840100685,0.0,Normal
11.633063543866616,8.91672595343007,0.2340832189483491,0.06672224975105422,31.182186222910886,0.0,Normal
8.95824756266789,9.174026656727344,0.16950463725429754,0.03235452478688868,30.000307188453824,0.0,Normal
8.579579488364892,8.894942923338567,0.38480560813231235,0.07349147472551376,37.12137045880605,0.0,Normal
9.957811041110253,8.860281543520601,0.43039128508323277,0.04848412003330036,33.565961759862056,0.0,Normal
11.942601816442403,8.737222756430368,0.14025499140941333,0.049829096333327105,32.544813316182605,0.0,Normal
8.968221086046002,9.005433279115282,0.1959496451023779,0.06843900921191935,30.128974697895256,0.0,Normal
10.688542189623515,7.817210210586147,0.15678879590439757,0.0942652559322034,35.402994067615,0.0,Normal
11.04647846131487,9.261741518397857,0.23917656463286666,0.015760571194775884,38.51150735425982,0.0,Normal
8.9505501759696,9.243687055490463,0.2801403915621651,0.08422689136123068,39.57631646272588,0.0,Normal
10.912865394447438,7.558494566069118,0.39953053478532263,0.03631447993709738,35.65744950613289,0.0,Normal
9.471132530877012,9.151633501129526,0.36045903395266965,0.04995275090557401,35.14461327739894,0.0,Normal
10.529223322374317,7.75773973494689,0.34837142699137247,0.011972199589750807,30.85056385489241,0.0,Normal
10.53411884304358,8.170237708518284,0.24094997864386178,0.037094147005088174,35.488728015426,0.0,Normal
10.143098736299034,8.987016512583216,0.436579021233904,0.05523681183671175,33.79979078965395,0.0,Normal
8.361159080217632,7.821519792096616,0.28851486695926587,0.015055846961269513,36.07135280883577,0.0,Normal
11.341209982356952,9.135934048238123,0.4916419752060618,0.054198615644484874,33.88726347876547,0.0,Normal
9.283120259886942,9.164268355915484,0.3536568553182947,0.09343995659725847,32.402991234503666,0.0,Normal
8.746074041599417,8.514935467521672,0.1505058966258011,0.01948538962970247,30.949652752283765,0.0,Normal
8.163100566219056,7.512771743433667,0.3704710248301736,0.07879966552679539,33.149184445888956,0.0,Normal
10.363571772752968,8.074076266349826,0.2300416061726796,0.046870394803839345,30.966448342877523,0.0,Normal
10.71025744736913,8.733853836751484,0.374530878674439,0.06896563430719042,31.768969508239838,0.0,Normal
8.066351315711424,9.462372356054846,0.1278564592649623,0.03342129381867064,39.87336158579546,0.0,Normal
10.048372233197124,8.763627054033337,0.16995257487038376,0.02435430362872225,34.44103556906619,0.0,Normal
8.905983100791751,8.01960716212832,0.4422949035623146,0.02444163528441038,35.318717665050166,0.0,Normal
10.5806911616378,8.768011406199223,0.19087182280940596,0.01634427510788302,38.73618528737215,0.0,Normal
8.697465716019966,8.579970759431712,0.43481645009717607,0.026708203441111876,39.95568900490688,0.0,Normal
10.763750952409865,9.059690790302287,0.21171043538176418,0.06977974464900714,35.827144493446816,0.0,Normal
9.54694138520215,7.713961277653917,0.35715276402348306,0.08935215506591573,38.12473821044172,0.0,Normal
11.746919954946938,9.022055805004056,0.3776602294039324,0.08327131170320456,33.26941024336675,0.0,Normal
8.550083776583973,8.58253315735222,0.3050619012580212,0.07166208788870357,33.05743957447291,0.0,Normal
9.364265404201035,9.42598400771799,0.22212427067869253,0.019938867706999243,34.027037209945604,0.0,Normal
8.453894084962357,8.183744332077373,0.18505775054843845,0.036026870166635486,36.72507262673649,0.0,Normal
11.698774473114252,8.765243786267897,0.1132757418249705,0.037882618779022215,36.82191689255099,0.0,Normal
11.509357413523924,9.364056211020035,0.22157856049628954,0.032496125175785914,33.15239434649451,0.0,Normal
9.031766510860622,7.7050194559813585,0.3612651162125132,0.05635050937387509,31.332099241366286,0.0,Normal
10.639936184136715,9.374456974472903,0.47532192737939305,0.05819984333917054,36.32396256465508,0.0,Normal
11.268888800804863,8.875771444601627,0.44848179290522083,0.04211973776539992,31.283258621887644,0.0,Normal
10.22080324639785,7.635674118210344,0.40642591061412103,0.04184102428627925,35.7849250822933,0.0,Normal
10.118602313424025,8.101927133893632,0.4153789373013195,0.08457000381154732,36.934221280563094,0.0,Normal
8.967409163601808,8.916344177290563,0.3659939613903981,0.08103635634877171,37.00611496394452,0.0,Normal
8.372411071223597,7.634701202937544,0.2041147430264012,0.03770162485126711,37.53472110659597,0.0,Normal
11.588863031813307,8.664340920352547,0.46287801228233194,0.09224095994859334,38.72859421565664,0.0,Normal
11.601672228653321,8.191766113905913,0.36829292476233366,0.09575335153022554,34.99958991964788,0.0,Normal
10.532405829093072,8.741831035534954,0.32417625239217596,0.03940682878270368,37.30249189529571,0.0,Normal
9.356119164194803,7.591484067625026,0.14439578768539243,0.04189824539137494,36.191727353658365,0.0,Normal
9.396838298450643,9.243073612304752,0.2788222175225702,0.0555070738079763,31.866399397976824,0.0,Normal
10.903822715480958,9.446977938354793,0.2841433084807705,0.09470087312803062,30.256896448694082,0.0,Normal
11.58844103981031,9.437755710571382,0.44582544380906797,0.08886874898280804,32.84541385676934,0.0,Normal
11.54834569706047,8.999303663485849,0.3186592880751154,0.019231116632523082,34.43033706337619,0.0,Normal
11.119502183430495,7.760172480261264,0.25216021958816387,0.045345766894427465,36.17105944428656,0.0,Normal
10.56812658461715,6.516526391858045,2.465200492765989,0.1553371189749772,26.499593305032054,2.180906560832326,Bending
8.336559859980195,5.049173832917603,1.1660808899894735,0.15031324725515402,19.962457167061658,2.420306978125064,Bending
8.646514856378456,5.0442471030579945,1.633822642467917,0.11938630679368928,19.25549789898477,3.563642179606541,Bending
11.594216754108317,5.647220438299082,1.0630370127571078,0.18588167711681547,27.634799474743275,2.0200131581796765,Bending
10.42571623863836,5.977286380809332,2.1098561811503957,0.16769407829968375,19.080445593764072,3.608949054436514,Bending
8.036788206466518,6.540814835615587,2.3771148282987262,0.18379083748518038,22.784910701071894,1.2644032929300746,Bending
8.405886171464129,6.366590753213011,1.4200559943257343,0.18587642793494724,23.855637287933018,3.3303953116258924,Bending
10.654007076432222,5.891805412753497,2.2875125151986815,0.17483558536657398,23.41374420907438,3.542642899164209,Bending
8.020246335384876,5.547253332563332,1.4383273456928467,0.14392106012497174,18.860321570329432,1.5454529585120163,Bending
8.643232205669994,6.994249000315422,2.3661552424658727,0.16105467550154245,18.570269140036192,2.291039597116601,Bending
10.194935157466345,5.852362604471946,2.130942855395176,0.11603654061197433,19.054834274610357,1.496499323990967,Bending
10.767580790770772,5.902774048659351,2.207360165262158,0.16736454174749077,23.855876838726125,3.1198123869826535,Bending
10.607845038010403,5.327247642383338,1.0270098334006819,0.11792532557392808,23.44344887634321,2.60604330418497,Bending
8.89707723784224,6.589619097499859,2.444215535611039,0.1693949590510157,20.337407920367443,2.905970040124963,Bending
10.848716885390143,6.387364451562977,2.0900064881054847,0.12295981607539687,24.377741418455916,1.5894609008686333,Bending
8.948996349987201,5.441539225577521,1.4571266430792,0.111755130015022,26.200675020556496,1.6352375861572586,Bending
9.301598792637071,5.164762091231685,2.2440919972882707,0.11652844901429575,18.41578959846594,1.1244919765297192,Bending
10.985965620472097,6.360998604149426,1.422281797622395,0.10019921352190703,22.981299435480423,1.9662026055871893,Bending
10.59853159618886,6.309022428562271,2.309130759349192,0.17187396178535302,24.8931041210269,2.6792339840010246,Bending
11.396893641976712,5.546519053996419,1.1688705856179056,0.1732401049058379,20.52311927069687,3.5738047419919865,Bending
10.630451569201373,6.9017271245008205,2.0555289661911935,0.15149333499132595,21.07770905293149,3.0007823423760422,Bending
10.273234413341886,5.302115783561801,1.8110477149673656,0.11613628010553838,24.13637902989384,2.3061889701992544,Bending
8.37469907131237,5.864669602085204,1.1448017052931612,0.10835543375106899,26.97935293443737,3.8593603431824133,Bending
9.470863212237735,6.887231840335198,1.3628407423882585,0.10191289664372871,26.099244203028995,3.1577356017274956,Bending
9.060809470726902,5.839454633852244,1.0186060544159723,0.11657481769652207,23.831302190995835,3.79049560858765,Bending
8.975958573516333,6.277051895328171,1.7031519481967587,0.18908555349831468,25.302217177572494,2.582763919816497,Bending
11.892042219009783,5.795188795925588,1.4518978911400007,0.12415368417016819,21.648224702077986,1.7767128243794188,Bending
9.572390898667042,5.54843040469734,1.8975362264466382,0.13542713272172158,24.40965528098758,1.158480059094166,Bending
11.568186220708453,6.967955295919657,1.4458567115629257,0.11053454844813332,22.661815911275568,3.1782545544515513,Bending
10.524554503989052,5.818668012630086,1.449878667260477,0.12223613047481703,19.899361364575608,1.3639089940166023,Bending
11.179245214166594,6.788198407358269,2.114789798097405,0.15192245707802052,25.01738273877257,1.9083253848159014,Bending
10.010548372420768,5.459909211782172,1.0722142539675301,0.16077526830956526,23.56464637348822,2.597412723651692,Bending
10.307615538505436,5.426209408050166,2.354342492787981,0.12453523141662111,21.586215819535916,2.693249763339243,Bending
9.970070775275456,5.062268165769023,2.278395811586772,0.10577321592251172,27.113391900786308,2.801749590961408,Bending
8.780971951192178,6.30333365075177,2.00170702483961,0.13910328691273988,18.209341178267334,1.498765991049102,Bending
10.889808461046021,5.737052687447522,1.8898323551610765,0.12342033709263342,21.157731512494962,2.1392122144649464,Bending
9.123089449763423,6.728716499679274,2.3384537472094786,0.1219553923229802,18.568813977776465,2.8515826813509,Bending
8.097263865725814,5.946419813383114,1.2779952692930716,0.19598628027134554,25.665273162216273,3.9094565939013544,Bending
10.581889183628672,6.9363868558294435,1.118453743286243,0.1616300485925724,25.021074541137928,3.182893413099066,Bending
8.708442717628195,5.3710510314062425,1.3592652548643072,0.1556878443172096,21.31352218736317,3.7678112712818734,Bending
11.761834337411656,6.737246335911221,2.1918674180502853,0.1415775103523322,24.75662902207073,3.2866361749425312,Bending
11.81571430801035,6.5531937055834835,1.052005400089725,0.14289443334301444,21.959372261959498,2.7751509066772013,Bending
11.659457560881794,6.541843689288104,1.8742102526252344,0.1540905003838081,25.562537914224343,1.5760701074090337,Bending
9.480634801021777,6.689566456233775,2.4931562742869646,0.16964298070361072,22.54183662736706,3.000056955677539,Bending
8.06182646611547,6.522047981885998,2.283544140756309,0.17021460961818297,22.122797278316654,2.870138697879721,Bending
11.713274250350901,6.2524406432628306,1.7821685335653843,0.11716939077054496,27.34729915488301,2.8074075113717996,Bending
9.712736593269257,5.262489755364776,1.0954613639299635,0.15001127520766272,20.508790998907003,2.4693576039647223,Bending
11.866619276174678,5.065052358982504,2.247060271578565,0.1411958095034102,19.204473399965654,2.5859698119678267,Bending
11.85447990835701,6.8416956956313735,1.898467762265816,0.18705269662693844,23.845431132594584,2.0033275813543123,Bending
11.41203782186944,6.2333006290414765,1.1723994955893502,0.16314189212183766,27.693218122841788,2.5579380779269094,Bending
9.177795568278343,6.593074581952353,1.1407859272350342,0.1532504066415982,21.778392137271865,1.5926677170354346,Bending
9.540390914407702,5.9630447030251,2.3644402291548885,0.11153946421789174,18.620367636287817,3.4155231920811304,Bending
11.404546686067427,5.234616377924789,2.0038003944071177,0.16056378893234116,21.393052673095674,1.5573308640961234,Bending
9.26768802062511,5.250371584405101,2.243930198975133,0.11172039056802335,23.059316543195585,1.2548988696683994,Bending
8.67797098674437,6.3711305744579425,2.3184683504234007,0.13372065755657522,19.61923006632214,2.308738079071472,Bending
10.227205049833401,5.860611789798925,1.8576585280724833,0.11428419648143319,24.581022180564922,2.9749223185181854,Bending
11.744619096643124,5.401049453400674,1.776169527632562,0.1692073647024369,27.977493890102004,2.313150474800624,Bending
10.784119186699892,5.983189093482874,1.6456411154814852,0.12062521138361526,22.517394759814437,1.830262395853926,Bending
10.280244680357459,5.128417874150268,1.4754198816866788,0.1391859373188026,21.547285567302126,2.674513551671322,Bending
8.388705975083074,6.163942803828798,1.6518939412880678,0.18956747776187788,22.007041668344666,2.0410070062365997,Bending
10.46002890679668,5.537986808870196,2.1608194835952346,0.12043163833989703,19.151461783952012,3.798603070379899,Bending
11.960215400417052,6.595118201274376,1.9028851465226975,0.15078050639587792,26.832736014262238,3.7679354188107164,Bending
8.560336060946096,5.6207239178471475,2.338784934932269,0.14192716611660222,22.14825655521352,2.507115459916286,Bending
10.073318609454947,5.910440298163603,1.6650700215687815,0.10181240410457298,21.872744114248412,1.9836519820547756,Bending
11.509492287711822,5.023241079816201,1.910634368078131,0.1792758113572813,24.596902729304745,3.2113972418699173,Bending
10.963074471016817,5.144893775589118,1.946961329637983,0.10690459063145998,22.420334209311235,1.1101388304492,Bending
10.788062963981073,5.784987112813369,1.8875457434594882,0.14742550209769537,24.48233468807846,2.424307018130954,Bending
10.809936335948438,5.959877669434247,2.0539506596282746,0.156067829493895,18.614462901307874,2.0089701828110007,Bending
9.43796460487902,6.200041096238607,1.3561502025622094,0.16284264566145873,26.137233437222275,3.761607655307664,Bending
9.174367377057973,5.5833251574186065,1.768545666318686,0.16886316293078757,27.405039528794028,1.0360090818180476,Bending
11.237444621914054,6.389963772253085,1.1563372042125215,0.12532723835227152,24.48765386159386,2.6584446271550473,Bending
11.240453578716723,6.720244794378409,1.5767669914672189,0.10099787766584495,27.545659288588105,3.221990743199878,Bending
